major_category	major_preprocessed	major_original	realistic	investigative	artistic	social	enterprising	conventional
education	music educ	Music Education	0.0	0.1875	0.90625	0.71875	0.0625	0.0625
education	educ	Education 	0.28125	0.875	0.59375	0.78125	0.34375	0.375
education	educ	education	0.3125	0.34375	0.71875	0.84375	0.4375	0.09375
education	educ	Education	0.28125	0.65625	0.53125	0.6875	0.1875	0.1875
education	educ	Education	0.3125	0.875	0.875	0.78125	0.625	0.28125
education	educ	Education	0.03125	0.5625	0.53125	0.40625	0.09375	0.09375
education	educ	Education	0.40625	0.625	0.5	0.65625	0.5625	0.4375
education	educ	Education	0.5625	0.4375	0.5625	0.71875	0.90625	0.5625
education	art educ	Art Ed	0.0625	0.125	0.40625	0.4375	0.25	0.40625
education	educ	education	0.0	0.71875	0.59375	0.84375	0.15625	0.0
education	educ	Education	0.0	0.1875	0.1875	0.65625	0.125	0.21875
education	educ	Education	0.25	0.3125	0.34375	0.5	0.625	0.65625
education	educ	education	0.40625	0.0	0.15625	0.03125	0.0625	0.40625
education	educ	Education	0.375	0.53125	0.46875	0.6875	0.59375	0.25
education	educ	.education	0.375	0.53125	0.21875	0.6875	0.34375	0.21875
education	educ	Education	0.0625	0.875	0.625	0.59375	0.25	0.0
education	educ	Education	0.28125	0.71875	0.71875	0.375	0.25	0.0625
education	educ	Education	0.28125	0.28125	0.28125	0.40625	0.4375	0.375
education	educ	Education	0.09375	0.625	0.46875	0.71875	0.6875	0.375
education	educ	Education	0.0625	0.46875	0.40625	0.71875	0.34375	0.0625
education	educ	Education	0.4375	0.6875	0.78125	0.59375	0.5	0.40625
education	elementari educ	Elementary Education	0.34375	0.5	0.65625	0.625	0.28125	0.1875
education	educ	Education 	0.125	0.125	0.8125	0.625	0.40625	0.125
education	educ	Education	0.25	0.0625	0.15625	1.0	0.28125	0.3125
education	educ	Education	0.15625	0.96875	0.5625	0.875	0.28125	0.25
education	educ	Education	0.5	0.71875	0.8125	0.3125	0.28125	0.1875
education	educ	Education	0.3125	0.53125	0.09375	0.71875	0.4375	0.71875
education	educ	education	0.15625	0.28125	0.25	0.96875	0.6875	0.71875
education	educ	Education	0.0	0.0	0.375	0.625	0.3125	0.03125
education	educ	Education	0.25	0.78125	0.71875	0.59375	0.28125	0.1875
education	educ	education	0.0	0.0625	0.75	0.71875	0.28125	0.21875
education	educ	Education 	0.09375	0.4375	0.65625	0.625	0.3125	0.125
education	educ	Education	0.25	0.40625	0.375	0.84375	0.375	0.34375
education	educ	Education	0.40625	0.625	0.75	0.5625	0.40625	0.375
education	educ	Education	0.25	0.71875	0.4375	1.0	0.875	0.0
education	educ	Education 	0.46875	0.625	0.5625	0.625	0.40625	0.21875
education	earli childhood educ	Early Childhood Studies and Education Studies	0.0625	0.5625	0.5625	0.6875	0.6875	0.59375
education	educ	Education	0.03125	0.0	0.53125	0.625	0.125	0.15625
education	earli childhood	EARLY CHILDHOOD	0.03125	0.21875	0.875	0.84375	0.375	0.03125
education	educ	Education 	0.3125	0.40625	0.46875	0.625	0.3125	0.375
education	educ	education	0.03125	0.15625	0.40625	0.8125	0.40625	0.25
education	educ	Education	0.375	0.90625	0.625	0.6875	0.28125	0.40625
education	educ	education	0.1875	0.6875	0.34375	0.65625	0.375	0.03125
education	educ	Education	0.53125	0.53125	0.5	0.59375	0.53125	0.78125
education	educ	Education	0.0	0.125	0.09375	0.6875	0.28125	0.0
education	earli childhood	Early childhood	0.09375	0.40625	0.4375	0.875	0.3125	0.0
education	educ	Education	0.53125	0.71875	0.21875	0.59375	0.34375	0.34375
education	educ	education	0.03125	0.71875	0.9375	0.90625	0.125	0.03125
education	educ	Education	0.375	0.4375	0.15625	0.59375	0.1875	0.46875
education	educ	education	0.25	0.5625	0.75	1.0	0.59375	0.28125
education	educ	Education	0.125	0.40625	0.5	0.5625	0.09375	0.0625
education	educ	Education	0.125	0.03125	0.0	1.0	0.25	0.0
education	educ	Education	0.15625	0.125	0.53125	0.78125	0.59375	0.5
education	educ	Education	0.1875	0.21875	0.1875	0.6875	0.15625	0.25
education	educ	Education	0.5	0.75	0.15625	0.65625	0.46875	0.46875
education	educ	Education	0.5	0.78125	0.0625	0.65625	0.5	0.5
education	educ	education	0.34375	0.59375	0.25	0.90625	0.375	0.375
education	educ	education	0.03125	0.1875	0.46875	0.84375	0.5625	0.34375
education	educt	eduction	0.78125	0.5625	0.03125	0.84375	0.125	0.5625
education	educ	Education	0.0	0.6875	0.8125	0.875	0.125	0.5
education	educ	education	0.0625	0.25	0.03125	0.9375	0.46875	0.34375
education	educ	education	0.0	0.75	0.125	0.8125	0.375	0.8125
education	earli childhood educ	Early childhood education 	0.21875	0.59375	0.78125	0.375	0.46875	0.34375
education	educ	Education	0.25	0.875	0.3125	0.96875	0.53125	0.1875
education	music educ	Music education	0.09375	0.3125	0.53125	0.8125	0.3125	0.1875
education	earli childhood	Early childhood	0.5	0.6875	0.9375	0.5625	0.5625	0.5
education	educ	education	0.0625	0.125	0.0625	0.34375	0.5	0.65625
education	educ	education	0.34375	0.4375	0.0625	0.84375	0.375	1.0
education	educ	Education	0.28125	0.5625	0.75	0.625	0.46875	0.15625
education	educ	education	0.1875	0.34375	0.46875	0.875	0.5	0.15625
education	earli childhood educ	Early Childhood Education	0.25	0.28125	0.15625	0.5	0.03125	0.03125
education	earli childhood educ	early childhood education 	0.0	0.0	0.0625	0.4375	0.09375	0.0
education	educ	Education	0.75	0.59375	0.84375	0.5625	0.59375	0.96875
education	educ	Education	0.375	0.6875	0.5625	0.5625	0.40625	0.28125
education	educ	Education	0.21875	0.21875	0.78125	0.75	0.75	0.5625
education	educ	EDUCATION	0.21875	0.15625	0.34375	0.5625	0.4375	0.21875
education	educ	education	0.28125	0.4375	1.0	0.75	0.59375	0.28125
education	educ	Education	0.15625	0.21875	0.53125	0.375	0.34375	0.3125
education	educt	Eduction	0.0625	0.4375	0.0625	0.78125	0.125	0.1875
education	educ	education	0.1875	0.75	0.96875	0.46875	0.71875	0.15625
education	educ	Education	0.71875	0.59375	0.5	0.5625	0.5625	0.59375
education	educ	Education	0.03125	0.0625	0.53125	0.65625	0.09375	0.0625
education	educ	education	0.1875	0.5625	0.59375	0.78125	0.3125	0.125
education	educ	education	0.0	0.25	0.15625	0.65625	0.0	0.0
education	educ	Education	0.15625	0.5625	0.59375	0.5625	0.375	0.28125
education	educ	education	0.0	0.1875	0.9375	0.8125	0.3125	0.0
education	educ	Education	0.40625	0.6875	0.90625	0.6875	0.375	0.125
education	music educ	musical education	0.21875	0.09375	0.78125	0.4375	0.125	0.0
education	educ	Education 	0.3125	0.34375	0.59375	0.84375	0.53125	0.625
education	educ	Education	0.28125	0.53125	0.84375	0.875	0.5	0.3125
education	educ	Education 	0.125	0.25	0.15625	0.65625	0.3125	0.40625
education	educ	Education	0.40625	0.375	0.5625	0.6875	0.28125	0.15625
education	educ	Education	0.28125	0.8125	0.5	0.625	0.21875	0.625
education	educ	Education	0.03125	0.125	0.15625	0.4375	0.3125	0.65625
education	educ	Education	0.0625	0.0	0.71875	0.625	0.1875	0.125
education	art educ	art education	0.21875	0.21875	1.0	0.71875	0.1875	0.0
education	educ	Education	0.15625	0.5	0.625	0.75	0.40625	0.5625
education	educ	Education	0.53125	0.90625	0.65625	0.6875	0.34375	0.34375
education	educ	Education	0.1875	0.53125	0.5625	0.65625	0.15625	0.5
education	educ	education	0.21875	0.46875	0.8125	0.875	0.375	0.1875
education	adult educ	Adult Education	0.125	0.65625	0.90625	0.75	0.6875	0.53125
education	educ	Education	0.3125	0.3125	0.5625	0.6875	0.5	0.75
education	educ	Education	0.15625	0.4375	0.5	0.90625	0.75	0.59375
education	educ	Education	0.125	0.21875	0.625	0.8125	0.46875	0.09375
education	educ	education	0.0	0.5625	0.1875	0.25	0.0625	0.0
education	educ	Education	0.34375	0.75	0.71875	0.71875	0.375	0.5625
education	educ	Education	0.09375	0.4375	0.25	0.78125	0.46875	0.59375
education	earli childhood educ	Early Childhood Education	0.21875	0.625	0.46875	0.375	0.21875	0.375
education	educ	education	0.3125	0.53125	0.84375	0.90625	0.71875	0.09375
education	educ	Education 	0.15625	0.625	0.59375	0.65625	0.25	0.09375
education	educ	Education	0.0	0.09375	0.09375	0.6875	0.09375	0.0
education	earli childhood educ	early childhood education	0.0625	0.46875	0.625	0.84375	0.4375	0.09375
education	educ	Education	0.1875	0.0	0.46875	0.59375	0.5	0.1875
education	educ	Education	0.21875	0.90625	0.53125	0.6875	0.34375	0.28125
education	educ	education	0.28125	0.40625	0.59375	0.84375	0.46875	0.5
education	educ	Education	0.1875	0.65625	0.25	1.0	0.875	0.6875
education	educ	General Education	0.4375	0.59375	0.34375	0.53125	0.5	0.65625
education	educ	Education	0.25	0.125	0.21875	0.5	0.40625	0.6875
education	educ	education	0.15625	0.8125	0.46875	0.625	0.0	0.09375
education	educ	EducAtion	0.28125	0.625	0.4375	1.0	0.53125	0.5625
education	educ	Education 	0.125	0.75	0.09375	0.875	0.1875	0.4375
education	educ	Education 	0.5	0.9375	0.4375	0.90625	0.53125	0.125
education	educ	Education	0.34375	0.5625	0.96875	0.90625	0.53125	0.46875
education	educ	education	0.3125	0.5	0.53125	0.71875	0.59375	0.3125
education	educ	education	0.0625	0.53125	0.4375	0.625	0.46875	0.1875
education	educ	Education	0.09375	0.6875	0.5625	0.53125	0.21875	0.03125
education	educ	Education	0.3125	0.78125	0.34375	0.875	0.75	0.625
education	elementari educ	elementary ed	0.21875	0.625	0.4375	0.65625	0.3125	0.3125
education	educ	education	0.0	0.125	0.0625	0.59375	0.28125	0.0
education	educ	education	0.78125	0.96875	0.625	0.5	0.6875	0.28125
education	educ	Education	0.0	0.09375	0.21875	0.53125	0.09375	0.03125
education	educ	Education 	0.21875	0.625	0.8125	0.8125	0.46875	0.375
education	educ	Education	0.21875	0.15625	0.375	0.4375	0.21875	0.25
education	educ	Education	0.40625	0.4375	0.375	0.71875	0.53125	0.375
education	educ	Education	0.0	0.21875	0.59375	0.96875	0.9375	0.0625
education	educ	Education	0.6875	0.3125	0.53125	0.59375	0.34375	0.59375
education	educ	Education 	0.34375	0.34375	0.15625	0.90625	0.40625	0.59375
education	educ	Education	0.125	0.25	0.375	0.6875	0.5625	0.3125
education	educ	education	0.3125	0.5	0.9375	0.71875	0.4375	0.40625
education	educ	Education	0.3125	0.8125	0.59375	0.96875	0.84375	0.5
education	educ	Education	0.1875	0.0	0.75	0.71875	0.125	0.3125
education	music educ	Music Education	0.71875	0.78125	0.59375	0.625	0.53125	0.25
education	educ	Education	0.375	0.71875	0.53125	0.75	0.375	0.4375
education	elementari educ	Elementary Education	0.03125	0.25	0.53125	0.78125	0.40625	0.53125
education	educ	Education	0.0	0.59375	0.0	0.75	0.28125	0.5625
education	earli childhood	early childhood	0.4375	0.53125	0.90625	0.84375	0.4375	0.5
education	educ	Education	0.0	0.0625	0.125	0.6875	0.34375	0.3125
education	educ	educations	0.1875	0.4375	0.4375	0.78125	0.4375	0.21875
education	educ	Education	0.09375	0.4375	0.71875	0.78125	0.5625	0.03125
education	educ	Education	0.34375	0.1875	0.5	0.46875	0.40625	0.0
education	educ	Education	0.71875	0.9375	0.9375	0.9375	0.96875	0.84375
education	educ	Education	0.25	0.84375	0.65625	0.6875	0.40625	0.3125
education	educ	Education	0.21875	0.78125	0.8125	0.6875	0.40625	0.53125
education	educ	Education	0.03125	0.28125	0.3125	0.25	0.28125	0.21875
education	educ	Education	0.0	0.3125	0.53125	0.75	0.0625	0.125
education	educ	education	0.4375	0.59375	0.65625	0.9375	0.65625	0.5625
education	elementari educ	Elementary Education	0.09375	0.4375	0.28125	0.5625	0.21875	0.46875
education	educ	Education	0.3125	0.65625	0.25	0.6875	0.71875	0.65625
education	elementari educ	Elementary Education	0.21875	0.875	0.125	0.71875	0.5	0.6875
education	educ	Education	0.5625	0.6875	0.375	0.6875	0.375	0.46875
education	educ	Education 	0.0	0.21875	0.4375	0.59375	0.5	0.1875
education	educ	education	0.3125	0.625	0.875	0.875	0.21875	0.03125
education	educ	Education	0.0	0.25	0.34375	0.5	0.1875	0.03125
education	educ	education	0.0	0.0	0.125	0.34375	0.28125	0.65625
education	educ	education	0.0	0.0	0.15625	0.8125	0.34375	0.0625
education	educ	education	0.0	0.25	0.34375	0.3125	0.5625	0.21875
education	educ	Education	0.0	0.09375	0.625	0.875	0.46875	0.28125
education	educ	education	0.0625	0.03125	0.3125	0.53125	0.3125	0.0
education	educ	Education	0.75	0.28125	0.46875	0.59375	0.46875	0.71875
education	educ administr	Education Admin.	0.125	0.75	0.875	0.9375	0.84375	0.0
education	educ	Education	0.1875	0.53125	0.71875	0.65625	0.375	0.15625
education	educ	Education 	0.03125	0.46875	0.59375	0.8125	0.21875	0.0
education	educ	Education 	0.46875	0.71875	0.4375	0.625	0.71875	0.53125
education	educ	Education	0.5625	0.625	0.75	0.6875	0.28125	0.5
education	earli childhood educ	early childhood education	0.15625	0.90625	0.4375	0.65625	0.46875	0.34375
education	educ	Education	0.0	0.125	0.40625	0.25	0.625	0.09375
education	educ	Education	0.0625	0.59375	0.1875	0.65625	0.09375	0.25
education	educ	Education	0.125	0.78125	0.6875	0.65625	0.34375	0.53125
education	earli childhood educ	early childhood education	0.25	0.0625	0.5625	0.6875	0.59375	0.53125
education	educ	Educational Studies	0.25	0.40625	0.5625	0.84375	0.65625	0.625
education	educ	Education	0.0625	0.34375	0.46875	0.78125	0.5625	0.59375
education	elementari eduat	elementary eduation	0.0	0.3125	0.0625	0.875	0.125	0.15625
education	earli childhood educ	Bachelor in early childhood education	0.0	0.59375	0.6875	0.8125	0.46875	0.65625
education	educ	education	0.0	0.53125	0.90625	0.625	0.15625	0.0
education	educ	education	0.09375	0.0625	0.34375	0.625	0.5	0.40625
education	educ	Education	0.1875	0.21875	0.25	0.9375	0.46875	0.40625
education	educ	Education	0.5	0.375	0.34375	0.75	0.5	0.53125
education	educ	education	0.0625	0.28125	0.71875	0.65625	0.28125	0.0
education	educ	education	0.0625	0.5625	0.53125	0.4375	0.15625	0.0
education	educ	education	0.125	0.125	0.8125	0.78125	0.5	0.5
education	earli childhood educ	Early Childhood Education	0.125	0.9375	1.0	0.59375	0.09375	0.09375
education	educ	Education	0.0	0.25	0.5	0.75	0.40625	0.53125
education	educ	Education	0.3125	0.34375	0.28125	0.90625	0.5	0.875
education	educ	Education	0.0	0.0625	0.0	0.5625	0.03125	0.03125
education	earli childhood educ	Early Childhood Education	0.125	0.625	0.9375	0.875	0.875	0.125
education	educ	Education	0.125	0.0	0.09375	0.53125	0.5	0.5625
education	educ	Education	0.1875	0.09375	0.5	0.46875	0.65625	0.5
education	elementari educ	elementary education	0.0	0.21875	0.21875	0.71875	0.09375	0.0
education	educ	education	0.4375	0.59375	0.59375	0.875	0.53125	0.59375
education	educ	Education	0.125	0.25	1.0	0.84375	0.53125	0.28125
education	educ	education	0.0625	0.71875	0.53125	0.53125	0.25	0.46875
education	educ	Education	0.34375	0.5625	0.6875	0.8125	0.46875	0.375
education	educ	Education	0.09375	0.09375	0.71875	0.34375	0.25	0.0625
education	educ	Education	0.0625	0.28125	0.75	0.90625	0.6875	0.59375
education	educ	Education	0.03125	0.03125	0.375	0.78125	0.34375	0.25
education	educ	Education	0.0	0.0	0.0	0.0	0.0	0.0
education	educ	education	0.0	0.71875	0.09375	0.84375	0.5625	0.46875
education	educ	Education	0.09375	0.75	0.6875	0.84375	0.6875	0.0625
education	educ	Education	0.0625	0.34375	0.8125	0.78125	0.625	0.34375
education	educ	Education	0.40625	0.78125	0.75	0.75	0.6875	0.375
education	educ	Education	0.1875	0.46875	0.34375	0.4375	0.9375	0.15625
education	earli childhood	Early Childhood	0.03125	0.3125	0.84375	0.71875	0.375	0.0625
education	elementari educ	elementary education	0.0625	0.125	0.28125	0.65625	0.15625	0.09375
education	educ	Education	0.0	0.53125	0.09375	0.875	0.03125	0.46875
education	earli childhood care educ	early childhood care & education	0.1875	0.5625	0.0	0.625	0.0	0.125
education	educ	Education	0.28125	0.6875	0.6875	0.59375	0.78125	0.0
education	educ	general education	0.28125	0.5	0.78125	0.375	0.46875	0.34375
education	educ	Education 	0.0	0.0	0.0625	0.625	0.03125	0.0
education	educ	Education	0.0	0.09375	0.46875	0.53125	0.0	0.0
education	earli childhood	Early Childhood	0.15625	0.1875	0.625	0.8125	0.5625	0.3125
education	educ	Education	0.15625	0.53125	0.5625	0.90625	0.40625	0.03125
education	educ	Education	0.28125	0.46875	0.65625	0.875	0.3125	0.25
education	educ	education	0.03125	0.375	0.4375	0.59375	0.28125	0.125
education	educ	Education 	0.21875	0.40625	0.3125	0.84375	0.25	0.15625
education	educ	education	0.1875	0.4375	0.0625	0.46875	0.1875	0.0
education	educ	Education	0.40625	0.6875	0.9375	0.6875	0.625	0.375
education	educ	Education	0.0	0.0625	0.125	0.71875	0.0	0.0
education	educ	education	0.3125	0.9375	0.625	0.65625	0.3125	0.4375
education	educ	Education	0.15625	0.09375	0.03125	0.625	0.5	0.75
education	educ	Education	0.0625	0.6875	0.75	0.84375	0.625	0.0625
education	educ	General Education	0.65625	0.78125	0.4375	0.53125	0.53125	0.5625
education	educ	education	0.09375	0.25	0.1875	0.84375	0.125	0.0
education	elementari educ	Elementary Education	0.0	0.0625	0.375	0.25	0.0	0.0
education	educ	General Education	0.15625	0.28125	0.21875	0.40625	0.4375	0.15625
education	educ	Education	0.0625	0.0625	0.0625	0.78125	0.0	0.3125
education	educ	education	0.1875	0.75	0.625	0.75	0.09375	0.0
education	educ	education	0.1875	0.59375	0.625	0.65625	0.71875	0.21875
education	elementri educ	elementry education	0.25	0.25	0.15625	0.625	0.625	0.53125
education	elementari educ	Bachelor in Elementary Education	0.65625	0.875	0.8125	0.9375	0.59375	0.5
education	educ	education 	0.125	0.96875	0.34375	0.5625	0.5625	0.21875
education	educ	Education 	0.21875	0.28125	0.125	0.46875	0.4375	0.5
education	educ	Educational Studies	0.1875	0.1875	0.5625	0.625	0.3125	0.28125
education	educ	Education	0.0625	0.09375	0.46875	0.6875	0.28125	0.0625
education	educ	Education	0.03125	0.59375	0.59375	0.875	0.3125	0.0625
education	educ	education	0.125	0.0	0.125	0.46875	0.5625	0.25
education	educ	Education	0.40625	0.78125	0.375	0.71875	0.78125	0.84375
education	educ	Education	0.40625	0.5625	0.4375	0.59375	0.28125	0.28125
education	educ	education	0.15625	0.75	0.6875	0.8125	0.4375	0.25
education	educ	Education	0.09375	0.6875	0.375	0.71875	0.40625	0.34375
education	earli childhood educ	Early Childhood Education	0.0	0.28125	0.15625	0.34375	0.125	0.0
education	earli childhood	early childhood	0.15625	0.875	0.5625	0.84375	0.34375	0.3125
education	elementari educ	Elementary Education	0.1875	0.4375	0.46875	0.90625	0.15625	0.09375
education	educ	education	0.03125	0.34375	0.4375	0.375	0.34375	0.71875
education	educ	education	0.25	0.15625	0.5	0.75	0.75	0.75
education	educ	education	0.21875	0.46875	0.375	1.0	0.1875	0.03125
education	educ	Education	0.0	0.625	0.28125	0.34375	0.03125	0.3125
education	educ	education	0.34375	0.75	0.65625	0.875	0.34375	0.40625
education	educ	Education	0.0	0.125	0.40625	0.59375	0.1875	0.03125
education	educ	education	0.40625	0.5625	0.65625	0.5625	0.46875	0.34375
education	educ	Education	0.0625	0.28125	0.65625	0.5625	0.1875	0.0
education	educ	education	0.5	0.5	0.40625	0.46875	0.21875	0.40625
education	educ	Education 	0.03125	0.3125	0.71875	0.8125	0.25	0.0625
education	educ	Education	0.03125	0.84375	0.875	1.0	0.25	0.03125
education	educ	education	0.03125	0.5625	0.75	0.59375	0.3125	0.0
education	educ	education	0.375	0.625	0.59375	0.4375	0.53125	0.46875
education	educ	Education	0.03125	0.6875	0.5	0.9375	0.59375	0.25
education	educ	education	0.5	1.0	0.5625	0.96875	0.40625	0.6875
education	educ	Education	0.5625	0.21875	0.8125	0.875	0.625	0.28125
education	librari scienc	Library science	0.09375	0.40625	0.625	0.6875	0.03125	0.0625
education	educ	Education	0.0625	0.28125	0.59375	0.40625	0.0	0.0
education	educ	education	0.0625	0.09375	0.5625	0.59375	0.46875	0.28125
