College Major	Realistic	Investigative	Artistic	Social	Enterprising	Conventional
psychology, sociology and visual art	0.34375	0.78125	0.65625	0.21875	0.03125	0.375
psychology, sociology, art, graphic art, educ	0.28125	0.71875	0.65625	0.5625	0.46875	0.375
psychology, sociology, counseling, ed leaders	0.15625	0.9375	0.53125	0.90625	0.375	0.59375
psychology, sociology, now school counseling	0.4375	0.53125	0.53125	0.75	0.375	0.4375
psychology, sociology, social sciences	0.375	0.78125	0.9375	0.9375	0.59375	0.25
psychology, spanish	0.078125	0.5625	0.46875	0.75	0.203125	0.125
psychology, spanish, international affairs, n	0.25	0.15625	0.78125	0.90625	0.34375	0.5
psychology, student affairs	0.25	0.5625	0.6875	0.8125	0.53125	0.46875
psychology, teaching, counseling	0.03125	0.5625	0.1875	0.5	0.125	0.21875
psychology, theology	0.3125	0.5	0.40625	0.53125	0.25	0.28125
psychology, theology (double major)	0.03125	0.40625	0.84375	0.5625	0.03125	0.125
psychology, visual art	0.625	0.71875	0.78125	0.34375	0.0625	0.5625
psychology, vocal performance	0.03125	0.09375	0.46875	0.84375	0.1875	0.34375
psychology,anthropology,criminology,business	0.3125	0.03125	0.0	0.0	0.0625	0.65625
psychology,english	0.5	0.75	0.40625	0.6875	0.65625	0.625
psychology,philosophy	0.5	0.65625	0.59375	0.75	0.46875	0.5
psychology- undergrad, human development and	0.1875	0.6875	0.3125	0.5625	0.3125	0.5625
psychology-neuroscience	0.15625	0.5	0.46875	0.5625	0.375	0.0
psychology/ communications	0.0625	0.84375	0.25	0.96875	0.09375	0.125
psychology/ counseling	0.25	0.71875	0.46875	0.625	0.28125	0.25
psychology/ education	0.25	0.5625	0.65625	0.859375	0.421875	0.359375
psychology/ marketing	0.53125	0.75	0.75	0.875	0.71875	0.40625
psychology/ nursing	0.5	0.90625	0.4375	0.90625	0.40625	0.4375
psychology/ ot	0.375	0.875	0.65625	0.9375	0.625	0.3125
psychology/ political science	-0.03125	0.28125	0.1875	0.625	0.6875	0.09375
psychology/accounting	0.28125	0.59375	0.3125	0.46875	0.46875	0.5
psychology/addiction studies	0.3125	0.125	0.375	0.875	0.5625	0.28125
psychology/art	0.0	0.5625	0.5625	0.71875	0.375	0.09375
psychology/biology	0.28125	0.828125	0.4375	0.90625	0.3125	0.1875
psychology/biomedical science	0.0	0.59375	0.5625	0.625	0.0	0.25
psychology/business	0.109375	0.578125	0.640625	0.84375	0.3125	0.359375
psychology/child development	0.3125	0.0625	0.375	0.8125	0.8125	0.65625
psychology/cis	0.21875	0.53125	0.28125	0.53125	0.5	0.34375
psychology/classics	0.640625	0.734375	0.734375	0.796875	0.484375	0.515625
psychology/computer science	0.8125	0.96875	0.75	0.78125	0.5	0.625
psychology/counseling	0.2528409090909091	0.6079545454545454	0.5681818181818182	0.7386363636363636	0.3352272727272727	0.26136363636363635
psychology/creative writing	0.0	0.375	0.71875	0.625	0.125	0.0
psychology/criminal justice	0.31875	0.625	0.50625	0.6875	0.36875	0.31875
psychology/criminology	0.15625	0.671875	0.578125	0.5	0.53125	0.390625
psychology/economics	0.34375	0.34375	0.28125	0.75	0.46875	0.34375
psychology/education	0.2552083333333333	0.4479166666666667	0.4375	0.6770833333333334	0.3645833333333333	0.3020833333333333
psychology/engineering	0.53125	0.96875	0.78125	0.6875	0.8125	0.96875
psychology/english	0.0	0.1875	0.46875	0.375	0.5	0.1875
psychology/film	0.0	0.25	0.625	0.4375	0.53125	0.03125
psychology/government double major	0.15625	0.125	0.625	0.84375	0.59375	0.4375
psychology/health admin	0.0	0.34375	0.125	0.90625	0.3125	0.1875
psychology/health promotiond	0.125	0.6875	0.3125	0.75	0.46875	0.375
psychology/history	0.28125	0.84375	0.28125	0.71875	0.25	0.1875
psychology/hospitality	0.0	0.53125	0.28125	0.5	0.46875	0.1875
psychology/human services	0.0	0.125	0.0625	0.75	0.0625	0.0
psychology/international languages	0.28125	0.59375	0.84375	0.6875	0.375	0.28125
psychology/law	0.125	0.421875	0.375	0.515625	0.4375	0.1875
psychology/nursing	0.53125	0.875	0.84375	0.625	0.65625	0.1875
psychology/philosophy	0.28125	0.53125	0.28125	0.375	0.125	0.28125
psychology/physical therapy	0.15625	0.59375	0.71875	0.59375	0.3125	0.34375
psychology/pre-physical therapy	0.0	0.5	0.21875	0.90625	0.03125	0.0625
psychology/religion	0.375	0.46875	0.34375	0.625	0.34375	0.15625
psychology/school counseling	0.5	0.90625	0.625	0.8125	0.125	0.625
psychology/sociology	0.25892857142857145	0.5267857142857143	0.44642857142857145	0.5401785714285714	0.21428571428571427	0.26785714285714285
psychology/sociology/human resource managemen	0.53125	0.0	0.21875	0.59375	0.09375	0.40625
psychology/sociology/industrial and systems e	0.5	0.75	0.46875	0.40625	0.4375	0.75
psychology/spanish	0.11458333333333333	0.5729166666666666	0.7916666666666666	0.7916666666666666	0.3854166666666667	0.2708333333333333
psychology/statistics	0.125	0.8125	0.6875	0.53125	0.15625	0.34375
psychology/teaching	0.15625	0.65625	0.78125	0.65625	0.46875	0.46875
psychology/theatre	0.0	0.53125	0.71875	0.5	0.0	0.15625
psychology:nurse	0.3125	0.28125	0.40625	0.65625	0.28125	0.28125
psychology; art	0.09375	0.1875	0.59375	0.3125	0.15625	0.4375
psychology; community health education; addic	0.09375	0.4375	0.09375	0.8125	0.25	0.0625
psychology; counseling	0.015625	0.421875	0.625	0.640625	0.296875	0.09375
psychology; criminology	0.4375	0.84375	0.75	0.875	0.46875	0.1875
psychology; english	0.15625	0.59375	0.875	0.90625	0.3125	0.15625
psychology; human development	0.1875	0.25	0.21875	0.75	0.1875	0.5625
psychology; music	0.28125	0.375	0.65625	0.84375	0.375	0.3125
psychology; philosophy	0.34375	0.5625	0.75	0.84375	0.4375	0.4375
psychology; reading education; school guidanc	0.28125	0.53125	0.125	0.90625	0.625	0.0625
psychologyand medical	0.34375	0.53125	0.71875	0.78125	0.21875	0.0
psychologyh	0.03125	0.09375	0.1875	0.8125	0.3125	0.09375
psychologyu	0.3125	0.40625	0.75	0.625	0.3125	0.15625
psychologýcal counseling	0.15625	0.4375	0.40625	0.875	0.65625	0.59375
psycholohy	0.078125	0.34375	0.515625	0.796875	0.484375	0.40625
psycholojy	0.5	0.8125	0.59375	0.6875	0.5625	0.8125
psycholology	0.03125	0.46875	0.09375	0.71875	0.375	0.75
psycholoty	0.0625	0.53125	0.53125	0.6875	0.5	0.28125
psycholoy	0.28125	0.53125	0.425	0.7125	0.40625	0.3
psychotherapy	0.3125	0.5208333333333334	0.578125	0.6875	0.2604166666666667	0.125
psycjologu	0.0625	0.6875	0.78125	0.3125	0.03125	0.09375
psycjology	0.1875	0.28125	0.09375	0.46875	0.71875	0.21875
psycoholgy	0.125	0.6875	0.5	0.625	0.40625	0.375
psycology	0.23922413793103448	0.5700431034482759	0.5441810344827587	0.7230603448275862	0.3609913793103448	0.30387931034482757
psycot	0.1875	0.375	0.6875	1.0	0.625	0.21875
psyhcology, occupational therapy, physical ed	0.375	1.0	0.5	0.375	0.0	0.1875
psyhology	0.24553571428571427	0.6026785714285714	0.6116071428571429	0.8214285714285714	0.4642857142857143	0.44642857142857145
psyjology	0.3125	0.75	0.71875	0.875	0.46875	0.34375
psyschology	0.0	0.75	0.875	0.5	0.15625	0.0
psyshology	0.4375	0.625	0.375	0.375	0.3125	0.53125
psyvholigy	0.25	0.03125	0.25	0.59375	0.78125	0.28125
psyvhology	0.21875	0.3125	0.4375	0.6875	0.46875	0.25
pt	0.0625	0.59375	0.375	0.78125	0.46875	0.3125
pta	0.609375	0.734375	0.421875	0.53125	0.671875	0.578125
public	0.0625	0.0625	0.21875	0.75	0.25	0.59375
public addministration	0.65625	0.125	0.375	0.34375	0.8125	0.71875
public adm & business	0.625	0.625	0.875	0.8125	0.625	0.78125
public admin	0.125	0.546875	0.59375	0.53125	0.484375	0.25
public adminisration	0.28125	0.34375	0.375	0.625	0.65625	0.65625
public administraiton	0.4375	0.46875	0.46875	0.75	0.78125	0.71875
public administratiom	0.21875	0.40625	0.03125	0.65625	0.28125	0.6875
public administration	0.28125	0.4574353448275862	0.5075431034482759	0.6422413793103449	0.46174568965517243	0.48814655172413796
public adminstration	0.359375	0.25	0.296875	0.671875	0.625	0.625
public affairs	0.453125	0.78125	0.5	0.5625	0.46875	0.484375
public and private security	0.28125	0.3125	0.4375	0.65625	0.46875	0.375
public communications	0.28125	0.84375	0.625	0.65625	0.25	0.46875
public governance	0.1875	0.125	0.6875	0.40625	0.59375	0.59375
public health	0.23577235772357724	0.6298272357723578	0.48297764227642276	0.648119918699187	0.3714430894308943	0.31885162601626016
public health & psychology	0.0625	0.875	0.3125	0.5	0.25	0.3125
public health and environmental sciences	0.40625	0.65625	0.09375	0.4375	0.28125	0.46875
public health and health promotion	0.1875	0.3125	0.4375	0.84375	0.5	0.40625
public health and psychology	0.15625	0.375	0.0	0.75	0.28125	0.46875
public health nutrition	0.25	0.8125	0.4375	0.375	0.25	0.3125
public health policy	0.28125	0.875	0.578125	0.6875	0.296875	0.34375
public health related safety	0.875	0.84375	0.53125	0.375	0.3125	0.59375
public health, political science	0.3125	0.875	0.8125	0.875	0.28125	0.0625
public health/ counseling	0.0625	0.125	0.375	0.6875	0.0625	0.0
public health/psychology	0.21875	0.75	0.40625	0.6875	0.375	0.46875
public helath	0.28125	0.9375	0.6875	0.75	0.3125	0.0625
public management	0.109375	0.171875	0.375	0.546875	0.5	0.609375
public policy	0.28869047619047616	0.49107142857142855	0.5267857142857143	0.5848214285714286	0.39732142857142855	0.39285714285714285
public policy admin	0.25	0.6875	0.3125	0.75	0.25	0.3125
public policy administration	0.234375	0.359375	0.625	0.828125	0.296875	0.28125
public policy and administration	0.125	0.28125	0.0625	0.5625	0.40625	0.5
public policy and management	0.21875	0.5	0.625	0.71875	0.46875	0.1875
public policy studies	0.22916666666666666	0.2708333333333333	0.5520833333333334	0.3958333333333333	0.2604166666666667	0.1875
public policy, computer science	0.28125	0.71875	0.40625	0.59375	0.4375	0.28125
public policy, psychologu, public service, ad	0.03125	0.625	0.5625	0.9375	0.28125	0.40625
public ralations	0.03125	0.40625	0.625	0.78125	0.4375	0.09375
public realtions	0.28125	0.1875	0.34375	0.40625	0.625	0.375
public relation	0.21875	0.3125	0.6875	0.75	0.53125	0.40625
public relations	0.1648706896551724	0.3577586206896552	0.5301724137931034	0.5247844827586207	0.41163793103448276	0.25808189655172414
public relations / political science	0.03125	0.46875	0.96875	0.3125	0.40625	0.21875
public relations and advertising	0.4375	0.34375	0.71875	0.65625	0.625	0.5
public relations, counseling	0.15625	0.28125	0.65625	0.84375	0.53125	0.0625
public safety	0.34375	0.38125	0.3125	0.74375	0.45	0.40625
public safety administration	0.375	0.75	0.125	1.0	0.125	0.875
public sector management	0.21875	0.46875	0.28125	0.3125	0.4375	0.03125
public service	0.1875	0.40625	0.2916666666666667	0.78125	0.4270833333333333	0.5104166666666666
public services	0.0625	0.09375	0.5	0.78125	0.75	0.09375
publicity and marketing	0.0	0.0	0.1875	0.5625	0.40625	0.0
publishing	0.4765625	0.640625	0.6953125	0.65625	0.28125	0.4296875
publishing and creative writing	0.15625	0.1875	0.4375	0.28125	0.25	0.40625
publishit	0.15625	0.34375	0.5625	0.625	0.625	0.25
publishment	0.25	0.03125	0.84375	0.71875	0.6875	0.5625
publiv health	0.15625	0.375	0.375	0.5625	0.21875	0.125
purchasing	0.25	0.546875	0.296875	0.46875	0.34375	0.4375
pure maths	0.1875	0.59375	0.46875	0.59375	0.59375	0.3125
pure science	0.11458333333333333	0.19791666666666666	0.2604166666666667	0.22916666666666666	0.17708333333333334	0.46875
pych	0.0625	0.84375	0.375	0.4375	0.4375	0.28125
pychology	0.16964285714285715	0.53125	0.38839285714285715	0.5580357142857143	0.2544642857142857	0.30357142857142855
pychology, guidance counselor	0.53125	0.46875	0.53125	0.4375	0.3125	0.53125
pyhsics	0.6875	0.28125	0.59375	0.6875	0.40625	0.5625
pysch	0.0	0.5625	0.09375	0.15625	0.0	0.09375
pyscholgy,elementary	0.03125	0.21875	0.125	0.75	0.0625	0.25
pyschology	0.21517857142857144	0.54375	0.4714285714285714	0.6776785714285715	0.36875	0.3223214285714286
pyschology / education	0.09375	0.21875	0.65625	0.90625	0.75	0.03125
pyshology	0.125	0.6875	0.53125	0.5625	0.21875	0.0625
pysychology	0.03125	0.15625	0.3125	0.5	0.125	0.375
pyuchology	0.0625	0.625	0.4375	0.875	0.4375	0.1875
qu&#7843;n tr&#7883; kinh doanh	0.21875	0.0625	0.28125	0.53125	0.46875	0.65625
qu&#7843;n tr&#7883; tài chính	0.03125	0.0625	0.03125	0.28125	0.4375	0.34375
quality	0.296875	0.265625	0.21875	0.90625	0.734375	0.609375
quality and management	0.15625	0.28125	0.78125	0.34375	0.28125	0.34375
quality engeneering and biology	0.1875	0.71875	0.28125	0.625	0.375	0.46875
quality engineering	0.203125	0.640625	0.359375	0.453125	0.234375	0.21875
quality management	0.40625	0.671875	0.46875	0.640625	0.40625	0.40625
quality&productivity management	0.53125	0.34375	0.59375	0.71875	0.25	0.625
quantitative analysis	0.375	0.5	0.46875	0.53125	0.5	0.46875
quantitative social science	0.1875	0.1875	0.59375	0.625	0.375	0.625
quantity surverying	0.5	0.40625	0.3125	0.6875	0.625	0.90625
quantity surveryor	0.28125	0.03125	0.25	0.1875	0.75	0.1875
quantity survey	0.21875	0.09375	0.15625	0.40625	0.34375	0.96875
quantity surveying	0.3567708333333333	0.421875	0.4947916666666667	0.6341145833333334	0.5104166666666666	0.5729166666666666
quantity surveying and commercial management	0.5	0.78125	0.71875	0.75	0.46875	0.15625
quantity surveyor	0.375	0.28125	0.59375	0.609375	0.75	0.8125
quantity surveyors	0.34375	0.15625	0.3125	0.71875	0.65625	0.6875
quimica	0.375	0.40625	0.46875	0.59375	0.375	0.21875
quran hadith	0.46875	0.3125	0.59375	0.71875	0.71875	0.53125
rabbi	0.34375	0.53125	0.21875	0.25	0.59375	0.1875
radio	0.0	0.34375	0.46875	0.6875	0.46875	0.03125
radio and television	0.21875	0.90625	0.5	0.75	0.4375	0.78125
radio and telivision	0.25	0.40625	0.78125	0.3125	0.40625	0.3125
radio broadcasting	0.21875	0.5	0.71875	0.53125	0.40625	0.34375
radio, television & film	0.46875	0.3125	0.46875	0.375	0.5625	0.625
radio, television, & film	0.0625	0.0625	0.5	0.28125	0.09375	0.125
radio-television	0.1875	0.65625	0.8125	0.6875	0.3125	0.375
radiochemistry	0.6875	0.84375	0.625	0.34375	0.40625	0.59375
radioelectronics	0.53125	0.53125	0.59375	0.34375	0.28125	0.34375
radioengineering	0.75	0.8125	0.3125	0.09375	0.21875	0.59375
radiography	0.04375	0.6625	0.59375	0.5	0.29375	0.11875
radiologic technology	0.171875	0.53125	0.234375	0.65625	0.125	0.609375
radiological science	0.0625	0.4375	0.3125	0.5625	0.34375	0.15625
radiology	0.20703125	0.6328125	0.505859375	0.673828125	0.3515625	0.3515625
radiology technician	0.21875	0.625	0.71875	0.5	0.4375	0.65625
radiology technolgy	-0.03125	0.25	0.0625	0.4375	0.28125	0.15625
radiophysics	0.59375	0.71875	0.65625	0.4375	0.46875	0.625
ras	0.5	0.53125	0.5625	0.6875	0.5	0.5
re	0.09375	0.1875	0.4375	0.09375	0.0	0.03125
reabilitation	0.125	0.59375	0.1875	0.84375	0.28125	0.15625
real estate	0.3977272727272727	0.5909090909090909	0.5255681818181818	0.5539772727272727	0.5369318181818182	0.4403409090909091
real estate property	0.21875	0.125	0.34375	0.78125	0.59375	0.1875
real estete sience	0.15625	0.15625	0.5	0.5	0.3125	0.09375
recording arts	0.34375	0.53125	0.78125	0.875	0.25	0.125
recording arts and show production	0.21875	0.65625	0.90625	0.59375	0.40625	0.25
recording industry	0.052083333333333336	0.4375	0.6875	0.5520833333333334	0.1875	0.15625
recreactional  therapy	0.25	0.4375	0.40625	0.8125	0.5625	0.625
recreation	0.3169642857142857	0.5580357142857143	0.48660714285714285	0.6272321428571429	0.36607142857142855	0.375
recreation administration	0.2734375	0.3046875	0.3203125	0.5859375	0.1875	0.140625
recreation and health promoting	0.21875	0.65625	0.75	0.8125	0.53125	0.25
recreation and leisure studies	0.015625	0.15625	0.40625	0.625	0.34375	0.109375
recreation and park mgmt	0.0	0.21875	0.34375	0.53125	0.53125	0.3125
recreation and parks administration	0.53125	1.0	0.90625	0.9375	0.375	0.0625
recreation and parks management	0.375	0.59375	0.1875	0.78125	0.28125	0.09375
recreation leadership	0.0	0.25	0.21875	0.8125	0.0625	0.0625
recreation management	0.23125	0.56875	0.525	0.675	0.2875	0.175
recreation parks and tourism administration	0.21875	0.46875	0.78125	0.65625	0.375	0.1875
recreation therapy	0.03125	0.65625	0.3125	0.7291666666666666	0.21875	0.0625
recreation, tourism, and sport management	0.78125	0.71875	0.9375	0.90625	0.5	0.3125
recreational therapy	0.3828125	0.6875	0.3359375	0.875	0.484375	0.359375
recreatopm	0.125	0.0625	0.375	0.59375	0.4375	0.0625
recursos humanos	0.28125	0.203125	0.140625	0.59375	0.515625	0.5
regional	0.40625	0.46875	0.34375	0.65625	0.53125	0.3125
register nurse	0.0	0.21875	0.28125	0.59375	0.5	-0.03125
registered health tech	0.34375	0.1875	0.125	0.65625	0.28125	0.40625
registered nurse	0.109375	0.6328125	0.5390625	0.7421875	0.2421875	0.328125
registered nurse/counseling	0.28125	0.65625	0.75	0.9375	0.65625	0.59375
registered nursing	0.0	0.09375	0.21875	0.03125	0.125	0.625
rehab	0.171875	0.0625	0.1484375	0.5859375	0.265625	0.0
rehab and disability	0.03125	0.78125	0.6875	1.0	0.1875	0.21875
rehab and human services	0.03125	0.515625	0.59375	0.546875	0.25	0.171875
rehab and human services, integrative studies	0.03125	0.15625	0.71875	0.4375	0.25	0.0
rehab counseling	0.03125	0.5625	0.25	1.0	0.34375	0.71875
rehab counseling and guidance	0.1875	0.34375	0.21875	0.875	0.375	0.84375
rehab sciencd	0.0	0.25	0.0	0.5	0.5	0.625
rehab service	0.19791666666666666	0.40625	0.34375	0.8125	0.4166666666666667	0.5729166666666666
rehab services	0.2552083333333333	0.5260416666666666	0.46875	0.9114583333333334	0.484375	0.4791666666666667
rehab. counseling	0.625	0.53125	0.4375	0.4375	0.25	0.625
rehabiliation counseling	0.0	0.09375	0.0625	0.75	0.0	0.0625
rehabilitaiton services	0.4375	0.4375	0.25	0.375	0.4375	0.40625
rehabilitation	0.19866071428571427	0.5089285714285714	0.46205357142857145	0.7209821428571429	0.3125	0.31026785714285715
rehabilitation and case management	0.1875	0.328125	0.5	0.8125	0.328125	0.453125
rehabilitation and disability studies	0.09375	0.625	0.9375	0.65625	0.3125	0.0
rehabilitation and human services	0.1	0.45	0.39375	0.76875	0.2375	0.1875
rehabilitation conseling	0.0	0.25	0.40625	0.625	0.40625	0.0
rehabilitation counseling	0.19293478260869565	0.45652173913043476	0.4076086956521739	0.7758152173913043	0.30842391304347827	0.30842391304347827
rehabilitation counselling	0.0625	0.1875	0.0	0.6875	0.3125	0.53125
rehabilitation psychology	0.25	0.75	0.5	0.875	0.25	0.1875
rehabilitation science	0.625	0.78125	0.21875	0.53125	0.21875	0.25
rehabilitation service	0.28125	0.28125	0.03125	0.65625	0.28125	0.34375
rehabilitation serviceds	-0.03125	0.09375	0.0	0.6875	0.25	0.1875
rehabilitation services	0.25	0.5029761904761905	0.39732142857142855	0.8005952380952381	0.3898809523809524	0.33035714285714285
rehabilitationcounseling	0.125	0.0	0.0	0.25	0.0	0.3125
rehabilitative counseling	0.09375	0.15625	0.28125	0.75	0.84375	0.53125
rehabilitative science	0.375	0.78125	0.3125	0.0625	0.40625	0.125
